item_names,categoria_propia,country,category,item_prices_local_curr,item_prices_usd
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Qatar,Food,72.0,20.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Romania,Food,34.0,7.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Russia,Food,775.0,8.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Saudi Arabia,Food,,
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Serbia,Food,1329.0,12.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Singapore,Food,47.0,34.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Slovakia,Food,8.0,8.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Slovenia,Food,9.0,10.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",South Africa,Food,97.0,5.22
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",South Korea,Food,22736.0,17.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Spain,Food,7.0,8.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Sri Lanka,Food,5394.0,18.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Sweden,Food,119.0,11.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Switzerland,Food,13.0,14.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Syria,Food,20000.0,8.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Taiwan,Food,397.0,12.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Thailand,Food,554.0,15.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Tunisia,Food,36.0,11.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Turkey,Food,408.0,13.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Ukraine,Food,264.0,7.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",United Arab Emirates,Food,79.0,21.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",United Kingdom,Food,10.0,12.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",United States,Food,16.0,16.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Uruguay,Food,424.0,11.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Uzbekistan,Food,200000.0,16.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Venezuela,Food,12.0,12.0
"1 bottle of red table wine, good quality","Alimentos, bebidas y tabaco",Vietnam,Food,330421.0,13.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Albania,Personal Care,250.0,2.66
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Algeria,Personal Care,252.0,1.87
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Argentina,Personal Care,3854.0,4.37
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Armenia,Personal Care,1668.0,4.31
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Australia,Personal Care,19.0,13.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Austria,Personal Care,5.0,5.37
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Azerbaijan,Personal Care,7.0,4.11
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Bangladesh,Personal Care,409.0,3.73
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Belarus,Personal Care,20.0,6.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Belgium,Personal Care,5.29,5.68
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Bolivia,Personal Care,37.0,5.39
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Bosnia And Herzegovina,Personal Care,5.7,3.13
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Brazil,Personal Care,22.0,4.29
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Bulgaria,Personal Care,7.0,3.65
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Canada,Personal Care,10.0,7.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Chile,Personal Care,5128.0,5.48
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,China,Personal Care,46.0,6.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Colombia,Personal Care,26910.0,7.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Costa Rica,Personal Care,5002.0,10.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Croatia,Personal Care,5.0,5.37
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Cyprus,Personal Care,5.4,5.81
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Czech Republic,Personal Care,133.0,5.73
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Denmark,Personal Care,50.0,7.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Dominican Republic,Personal Care,159.0,2.73
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Ecuador,Personal Care,7.0,7.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Egypt,Personal Care,76.0,1.59
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Estonia,Personal Care,8.0,9.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Finland,Personal Care,3.61,3.88
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,France,Personal Care,4.13,4.44
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Georgia,Personal Care,17.0,6.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Germany,Personal Care,3.43,3.69
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Greece,Personal Care,2.0,2.15
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Guatemala,Personal Care,45.0,5.73
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Hong Kong,Personal Care,40.0,5.12
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Hungary,Personal Care,2403.0,7.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,India,Personal Care,347.0,4.15
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Indonesia,Personal Care,33876.0,2.11
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Iran,Personal Care,1190250.0,28.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Iraq,Personal Care,5000.0,3.82
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Ireland,Personal Care,5.54,5.96
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Israel,Personal Care,22.0,6.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Italy,Personal Care,7.0,8.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Jamaica,Personal Care,759.0,4.84
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Japan,Personal Care,1442.0,9.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Jordan,Personal Care,5.838,8.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Kazakhstan,Personal Care,1252.0,2.85
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Kenya,Personal Care,200.0,1.53
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Kosovo,Personal Care,2.77,2.97
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Kuwait,Personal Care,2.011,7.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Latvia,Personal Care,4.1,4.4
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Lithuania,Personal Care,5.24,5.64
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Luxembourg,Personal Care,2.99,3.22
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Malaysia,Personal Care,26.0,5.58
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Malta,Personal Care,12.0,13.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Mauritius,Personal Care,231.0,4.98
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Mexico,Personal Care,83.0,4.88
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Montenegro,Personal Care,5.03,5.41
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Morocco,Personal Care,118.0,12.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Nepal,Personal Care,134.0,1.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Netherlands,Personal Care,5.98,6.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,New Zealand,Personal Care,7.0,4.34
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Macedonia,Personal Care,190.0,3.31
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Norway,Personal Care,53.0,4.82
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Oman,Personal Care,3.451,9.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Pakistan,Personal Care,851.0,3.06
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Panama,Personal Care,5.5,5.5
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Peru,Personal Care,23.0,6.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Philippines,Personal Care,255.0,4.44
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Poland,Personal Care,13.0,3.33
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Portugal,Personal Care,3.81,4.1
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Puerto Rico,Personal Care,9.0,9.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Qatar,Personal Care,50.0,14.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Romania,Personal Care,19.0,4.18
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Russia,Personal Care,584.0,6.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Saudi Arabia,Personal Care,24.0,6.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Serbia,Personal Care,413.0,3.79
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Singapore,Personal Care,13.0,10.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Slovakia,Personal Care,2.44,2.62
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Slovenia,Personal Care,6.0,6.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,South Africa,Personal Care,45.0,2.44
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,South Korea,Personal Care,20000.0,15.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Spain,Personal Care,4.09,4.39
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Sri Lanka,Personal Care,1464.0,4.88
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Sweden,Personal Care,54.0,4.97
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Switzerland,Personal Care,5.94,7.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Syria,Personal Care,7982.0,3.18
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Taiwan,Personal Care,327.0,10.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Thailand,Personal Care,151.0,4.08
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Tunisia,Personal Care,13.0,4.11
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Turkey,Personal Care,195.0,6.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Ukraine,Personal Care,488.0,12.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,United Arab Emirates,Personal Care,28.0,8.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,United Kingdom,Personal Care,4.8,6.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,United States,Personal Care,9.0,9.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Uruguay,Personal Care,279.0,7.0
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Uzbekistan,Personal Care,43045.0,3.4
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Venezuela,Personal Care,3.89,3.89
"1 box of 32 tampons (tampax, ob, ...)",Cuidado personal,Vietnam,Personal Care,50000.0,1.97
1 box of antibiotics (12 doses),Cuidado personal,Albania,Personal Care,669.0,7.0
1 box of antibiotics (12 doses),Cuidado personal,Algeria,Personal Care,466.0,3.46
1 box of antibiotics (12 doses),Cuidado personal,Argentina,Personal Care,8261.0,9.0
1 box of antibiotics (12 doses),Cuidado personal,Armenia,Personal Care,3004.0,8.0
1 box of antibiotics (12 doses),Cuidado personal,Australia,Personal Care,19.0,13.0
1 box of antibiotics (12 doses),Cuidado personal,Austria,Personal Care,13.0,14.0
1 box of antibiotics (12 doses),Cuidado personal,Azerbaijan,Personal Care,13.0,8.0
1 box of antibiotics (12 doses),Cuidado personal,Bangladesh,Personal Care,876.0,8.0
1 box of antibiotics (12 doses),Cuidado personal,Belarus,Personal Care,33.0,10.0
1 box of antibiotics (12 doses),Cuidado personal,Belgium,Personal Care,10.0,11.0
1 box of antibiotics (12 doses),Cuidado personal,Bolivia,Personal Care,63.0,9.0
1 box of antibiotics (12 doses),Cuidado personal,Bosnia And Herzegovina,Personal Care,11.0,5.9
1 box of antibiotics (12 doses),Cuidado personal,Brazil,Personal Care,50.0,10.0
1 box of antibiotics (12 doses),Cuidado personal,Bulgaria,Personal Care,25.0,14.0
1 box of antibiotics (12 doses),Cuidado personal,Canada,Personal Care,25.0,18.0
1 box of antibiotics (12 doses),Cuidado personal,Chile,Personal Care,9787.0,10.0
1 box of antibiotics (12 doses),Cuidado personal,China,Personal Care,40.0,5.59
1 box of antibiotics (12 doses),Cuidado personal,Colombia,Personal Care,25980.0,7.0
1 box of antibiotics (12 doses),Cuidado personal,Costa Rica,Personal Care,6657.0,13.0
1 box of antibiotics (12 doses),Cuidado personal,Croatia,Personal Care,9.0,10.0
1 box of antibiotics (12 doses),Cuidado personal,Cyprus,Personal Care,16.0,17.0
1 box of antibiotics (12 doses),Cuidado personal,Czech Republic,Personal Care,200.0,9.0
1 box of antibiotics (12 doses),Cuidado personal,Denmark,Personal Care,56.0,8.0
1 box of antibiotics (12 doses),Cuidado personal,Dominican Republic,Personal Care,275.0,4.73
1 box of antibiotics (12 doses),Cuidado personal,Ecuador,Personal Care,10.0,10.0
1 box of antibiotics (12 doses),Cuidado personal,Egypt,Personal Care,112.0,2.35
1 box of antibiotics (12 doses),Cuidado personal,Estonia,Personal Care,24.0,26.0
1 box of antibiotics (12 doses),Cuidado personal,Finland,Personal Care,8.0,8.0
1 box of antibiotics (12 doses),Cuidado personal,France,Personal Care,8.0,9.0
1 box of antibiotics (12 doses),Cuidado personal,Georgia,Personal Care,32.0,12.0
1 box of antibiotics (12 doses),Cuidado personal,Germany,Personal Care,15.0,16.0
1 box of antibiotics (12 doses),Cuidado personal,Greece,Personal Care,5.53,5.95
1 box of antibiotics (12 doses),Cuidado personal,Guatemala,Personal Care,191.0,25.0
1 box of antibiotics (12 doses),Cuidado personal,Hong Kong,Personal Care,102.0,13.0
1 box of antibiotics (12 doses),Cuidado personal,Hungary,Personal Care,4214.0,12.0
1 box of antibiotics (12 doses),Cuidado personal,India,Personal Care,284.0,3.41
1 box of antibiotics (12 doses),Cuidado personal,Indonesia,Personal Care,144550.0,9.0
1 box of antibiotics (12 doses),Cuidado personal,Iran,Personal Care,1466830.0,35.0
1 box of antibiotics (12 doses),Cuidado personal,Iraq,Personal Care,14067.0,11.0
1 box of antibiotics (12 doses),Cuidado personal,Ireland,Personal Care,17.0,19.0
1 box of antibiotics (12 doses),Cuidado personal,Israel,Personal Care,26.0,7.0
1 box of antibiotics (12 doses),Cuidado personal,Italy,Personal Care,9.0,9.0
1 box of antibiotics (12 doses),Cuidado personal,Jamaica,Personal Care,1054.0,7.0
1 box of antibiotics (12 doses),Cuidado personal,Japan,Personal Care,2993.0,19.0
1 box of antibiotics (12 doses),Cuidado personal,Jordan,Personal Care,8.0,11.0
1 box of antibiotics (12 doses),Cuidado personal,Kazakhstan,Personal Care,4577.0,10.0
1 box of antibiotics (12 doses),Cuidado personal,Kenya,Personal Care,1800.0,14.0
1 box of antibiotics (12 doses),Cuidado personal,Kosovo,Personal Care,4.0,4.3
1 box of antibiotics (12 doses),Cuidado personal,Kuwait,Personal Care,4.032,13.0
1 box of antibiotics (12 doses),Cuidado personal,Latvia,Personal Care,11.0,12.0
1 box of antibiotics (12 doses),Cuidado personal,Lithuania,Personal Care,10.0,11.0
1 box of antibiotics (12 doses),Cuidado personal,Luxembourg,Personal Care,8.0,8.0
1 box of antibiotics (12 doses),Cuidado personal,Malaysia,Personal Care,25.0,5.31
1 box of antibiotics (12 doses),Cuidado personal,Malta,Personal Care,20.0,21.0
1 box of antibiotics (12 doses),Cuidado personal,Mauritius,Personal Care,722.0,16.0
1 box of antibiotics (12 doses),Cuidado personal,Mexico,Personal Care,209.0,12.0
1 box of antibiotics (12 doses),Cuidado personal,Montenegro,Personal Care,10.0,11.0
1 box of antibiotics (12 doses),Cuidado personal,Morocco,Personal Care,83.0,8.0
1 box of antibiotics (12 doses),Cuidado personal,Nepal,Personal Care,1500.0,11.0
1 box of antibiotics (12 doses),Cuidado personal,Netherlands,Personal Care,12.0,13.0
1 box of antibiotics (12 doses),Cuidado personal,New Zealand,Personal Care,5.0,3.0
1 box of antibiotics (12 doses),Cuidado personal,Macedonia,Personal Care,375.0,7.0
1 box of antibiotics (12 doses),Cuidado personal,Norway,Personal Care,107.0,10.0
1 box of antibiotics (12 doses),Cuidado personal,Oman,Personal Care,2.0,5.2
1 box of antibiotics (12 doses),Cuidado personal,Pakistan,Personal Care,796.0,2.86
1 box of antibiotics (12 doses),Cuidado personal,Panama,Personal Care,17.0,17.0
1 box of antibiotics (12 doses),Cuidado personal,Peru,Personal Care,35.0,9.0
1 box of antibiotics (12 doses),Cuidado personal,Philippines,Personal Care,636.0,11.0
1 box of antibiotics (12 doses),Cuidado personal,Poland,Personal Care,22.0,5.52
1 box of antibiotics (12 doses),Cuidado personal,Portugal,Personal Care,8.0,9.0
1 box of antibiotics (12 doses),Cuidado personal,Puerto Rico,Personal Care,17.0,17.0
1 box of antibiotics (12 doses),Cuidado personal,Qatar,Personal Care,58.0,16.0
1 box of antibiotics (12 doses),Cuidado personal,Romania,Personal Care,26.0,5.67
1 box of antibiotics (12 doses),Cuidado personal,Russia,Personal Care,766.0,8.0
1 box of antibiotics (12 doses),Cuidado personal,Saudi Arabia,Personal Care,90.0,24.0
1 box of antibiotics (12 doses),Cuidado personal,Serbia,Personal Care,424.0,3.89
1 box of antibiotics (12 doses),Cuidado personal,Singapore,Personal Care,37.0,27.0
1 box of antibiotics (12 doses),Cuidado personal,Slovakia,Personal Care,3.0,3.22
1 box of antibiotics (12 doses),Cuidado personal,Slovenia,Personal Care,15.0,16.0
1 box of antibiotics (12 doses),Cuidado personal,South Africa,Personal Care,176.0,9.0
1 box of antibiotics (12 doses),Cuidado personal,South Korea,Personal Care,12000.0,9.0
1 box of antibiotics (12 doses),Cuidado personal,Spain,Personal Care,7.0,7.0
1 box of antibiotics (12 doses),Cuidado personal,Sri Lanka,Personal Care,1086.0,3.62
1 box of antibiotics (12 doses),Cuidado personal,Sweden,Personal Care,264.0,24.0
1 box of antibiotics (12 doses),Cuidado personal,Switzerland,Personal Care,26.0,29.0
1 box of antibiotics (12 doses),Cuidado personal,Syria,Personal Care,6632.0,2.64
1 box of antibiotics (12 doses),Cuidado personal,Taiwan,Personal Care,600.0,19.0
1 box of antibiotics (12 doses),Cuidado personal,Thailand,Personal Care,165.0,4.46
1 box of antibiotics (12 doses),Cuidado personal,Tunisia,Personal Care,24.0,8.0
1 box of antibiotics (12 doses),Cuidado personal,Turkey,Personal Care,153.0,4.73
1 box of antibiotics (12 doses),Cuidado personal,Ukraine,Personal Care,547.0,14.0
1 box of antibiotics (12 doses),Cuidado personal,United Arab Emirates,Personal Care,34.0,9.0
1 box of antibiotics (12 doses),Cuidado personal,United Kingdom,Personal Care,8.0,10.0
1 box of antibiotics (12 doses),Cuidado personal,United States,Personal Care,21.0,21.0
1 box of antibiotics (12 doses),Cuidado personal,Uruguay,Personal Care,537.0,14.0
1 box of antibiotics (12 doses),Cuidado personal,Uzbekistan,Personal Care,66980.0,5.3
